/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/center_2021_03_29_10_30_42_029.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/left_2021_03_29_10_30_42_029.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/right_2021_03_29_10_30_42_029.jpg,0,0.02615786,0,9.279671
/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/center_2021_03_29_10_30_42_098.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/left_2021_03_29_10_30_42_098.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/right_2021_03_29_10_30_42_098.jpg,0,0,0,9.207142
/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/center_2021_03_29_10_30_42_168.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/left_2021_03_29_10_30_42_168.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/right_2021_03_29_10_30_42_168.jpg,0,0,0,9.151583
/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/center_2021_03_29_10_30_42_235.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/left_2021_03_29_10_30_42_235.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/right_2021_03_29_10_30_42_235.jpg,0,0,0,9.096358
/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/center_2021_03_29_10_30_42_309.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/left_2021_03_29_10_30_42_309.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/right_2021_03_29_10_30_42_309.jpg,0,0.165645,0,9.086135
/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/center_2021_03_29_10_30_42_387.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/left_2021_03_29_10_30_42_387.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/right_2021_03_29_10_30_42_387.jpg,0,0.4248419,0,9.306829
/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/center_2021_03_29_10_30_42_462.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/left_2021_03_29_10_30_42_462.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/right_2021_03_29_10_30_42_462.jpg,0,0.6486361,0,9.757858
/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/center_2021_03_29_10_30_42_533.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/left_2021_03_29_10_30_42_533.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/right_2021_03_29_10_30_42_533.jpg,0,0.834927,0,10.23874
/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/center_2021_03_29_10_30_42_608.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/left_2021_03_29_10_30_42_608.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/right_2021_03_29_10_30_42_608.jpg,0,1,0,11.07249
/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/center_2021_03_29_10_30_42_680.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/left_2021_03_29_10_30_42_680.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/right_2021_03_29_10_30_42_680.jpg,0,1,0,12.07905
/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/center_2021_03_29_10_30_42_750.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/left_2021_03_29_10_30_42_750.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/right_2021_03_29_10_30_42_750.jpg,0,1,0,12.57503
/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/center_2021_03_29_10_30_42_824.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/left_2021_03_29_10_30_42_824.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/right_2021_03_29_10_30_42_824.jpg,0,1,0,13.42044
/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/center_2021_03_29_10_30_42_893.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/left_2021_03_29_10_30_42_893.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/right_2021_03_29_10_30_42_893.jpg,0,1,0,14.23634
/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/center_2021_03_29_10_30_42_962.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/left_2021_03_29_10_30_42_962.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/right_2021_03_29_10_30_42_962.jpg,0,1,0,15.08711
/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/center_2021_03_29_10_30_43_038.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/left_2021_03_29_10_30_43_038.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/right_2021_03_29_10_30_43_038.jpg,0,0.9457092,0,15.92916
/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/center_2021_03_29_10_30_43_110.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/left_2021_03_29_10_30_43_110.jpg,/Users/adam/Desktop/galvanize/capstones/autonomous_vehicle/training_data/IMG/right_2021_03_29_10_30_43_110.jpg,0,0.752494,0,16.13697
